Updates_To_Network,Average_Score 
86452,2.4884488448844886
86519,2.485996705107084
86659,2.486842105263158
87035,2.497536945812808
87135,2.495081967213115
87202,2.492635024549918
87337,2.491830065359477
87443,2.4910277324632952
87846,2.501628664495114
87988,2.502439024390244
88125,2.5016233766233764
88190,2.4975688816855754
88254,2.4935275080906147
88671,2.505654281098546
88916,2.509677419354839
88993,2.5072463768115942
89288,2.514469453376206
89436,2.5152487961476724
89654,2.519230769230769
90557,2.552
90947,2.562300319488818
91271,2.569377990430622
91869,2.589171974522293
92645,2.615262321144674
93195,2.6317460317460317
93263,2.629160063391442
93743,2.643987341772152
93962,2.647709320695103
94484,2.6640378548895898
94988,2.678740157480315
95058,2.6761006289308176
95198,2.6766091051805336
95305,2.675548589341693
95444,2.676056338028169
95547,2.675
95614,2.672386895475819
95755,2.6728971962616823
95896,2.6734059097978227
95958,2.669254658385093
96056,2.6666666666666665
96161,2.6656346749226008
96529,2.6754250386398764
96600,2.6728395061728394
96741,2.6733436055469952
96834,2.670769230769231
97040,2.672811059907834
97180,2.673312883435583
97278,2.670750382848392
97407,2.669724770642202
97618,2.6717557251908395
98024,2.682926829268293
98114,2.680365296803653
98587,2.6930091185410334
98649,2.6889226100151746
98711,2.684848484848485
98780,2.682299546142209
98884,2.6812688821752264
98989,2.6802413273001506
99087,2.677710843373494
99411,2.6842105263157894
99551,2.684684684684685
99806,2.689655172413793
99868,2.68562874251497
100079,2.687593423019432
100254,2.6880597014925374
100352,2.685543964232489
100414,2.681547619047619
100625,2.6835066864784545
100687,2.679525222551929
100823,2.6785185185185183
101040,2.6819526627218937
101215,2.682422451994092
101313,2.6799410029498527
101375,2.6759941089837995
101741,2.6852941176470586
101988,2.688693098384728
102123,2.687683284457478
102192,2.685212298682284
102255,2.681286549707602
102728,2.6934306569343067
102903,2.693877551020408
103001,2.6914119359534205
103108,2.690406976744186
103212,2.6894049346879534
103575,2.697101449275362
103786,2.698986975397974
103889,2.697976878612717
104140,2.7012987012987013
104212,2.6988472622478388
104284,2.696402877697842
104418,2.6954022988505746
104552,2.6944045911047345
104763,2.696275071633238
104868,2.6952789699570814
104940,2.692857142857143
105793,2.7189728958630526
105862,2.7165242165242165
105931,2.7140825035561877
105993,2.710227272727273
106091,2.707801418439716
106193,2.7053824362606234
106589,2.7142857142857144
106658,2.711864406779661
106905,2.7150916784203103
106973,2.712676056338028
107520,2.727144866385373
108945,2.7752808988764044
109162,2.7784011220196354
109224,2.7745098039215685
109555,2.7818181818181817
109622,2.7793296089385473
109953,2.786610878661088
110241,2.7910863509749304
110758,2.803894297635605
110826,2.801388888888889
111073,2.8044382801664356
111778,2.8254847645429364
112025,2.8284923928077457
112462,2.838397790055249
112596,2.837241379310345
112814,2.840220385674931
113025,2.8418156808803303
113316,2.8461538461538463
113378,2.842249657064472
113596,2.845205479452055
113658,2.841313269493844
113720,2.837431693989071
113854,2.8362892223738063
115468,2.8896457765667574
116249,2.912925170068027
116496,2.9157608695652173
117360,2.9416553595658073
117463,2.940379403794038
117764,2.945872801082544
118237,2.9567567567567568
118494,2.960863697705803
119080,2.975741239892183
119330,2.9784656796769853
120083,3.0
121921,3.0604026845637584
122507,3.0750670241286864
123891,3.1191432396251675
124138,3.121657754010695
125173,3.1522029372496663
125882,3.172
126366,3.1837549933422102
126587,3.1861702127659575
126774,3.187250996015936
127031,3.1909814323607426
127129,3.1880794701986757
127427,3.193121693121693
127726,3.1981505944517834
127948,3.2005277044854883
128647,3.2187088274044795
129536,3.2434210526315788
129670,3.2417871222076213
129768,3.2388451443569553
130015,3.241153342070773
130113,3.238219895287958
130938,3.261437908496732
131161,3.2637075718015667
131336,3.2633637548891787
131557,3.265625
131958,3.2730819245773732
132020,3.2688311688311686
132808,3.2905317769130997
132906,3.2875647668393784
133277,3.294954721862872
133488,3.295865633074935
133735,3.298064516129032
133869,3.2963917525773194
134013,3.296010296010296
134158,3.295629820051414
134303,3.295250320924262
134853,3.3076923076923075
135290,3.3162612035851473
135352,3.312020460358056
136277,3.3371647509578546
136411,3.3354591836734695
136928,3.346496815286624
138721,3.400763358778626
138819,3.397712833545108
138881,3.3934010152284264
139693,3.414448669201521
139940,3.4164556962025316
140151,3.4171934260429837
140439,3.4204545454545454
140501,3.416141235813367
140748,3.4181360201511337
141447,3.4352201257861634
141545,3.4321608040201004
141819,3.435382685069009
142595,3.454887218045113
143212,3.469336670838548
144101,3.4925
144166,3.488139825218477
144460,3.4925187032418954
145575,3.523038605230386
146438,3.5460199004975124
147449,3.5739130434782607
147660,3.574441687344913
147750,3.5712515489467163
149612,3.626237623762376
149746,3.6242274412855378
150748,3.6506172839506172
151072,3.6547472256473488
151206,3.6527093596059115
151417,3.6531365313653135
151628,3.6535626535626538
152178,3.665030674846626
153380,3.698529411764706
153881,3.708690330477356
154180,3.7127139364303177
154468,3.7155067155067156
154792,3.7195121951219514
155106,3.7235079171741776
155328,3.725060827250608
155575,3.726609963547995
156099,3.737864077669903
156197,3.7345454545454544
156525,3.738498789346247
156932,3.7460701330108828
157941,3.7729468599033815
158824,3.7949336550060315
159011,3.7951807228915664
159105,3.7918170878459687
159211,3.7896634615384617
159283,3.786314525810324
159982,3.802158273381295
160056,3.798802395209581
160355,3.8026315789473686
160494,3.801672640382318
161190,3.8174224343675416
161298,3.8152562574493443
161516,3.816666666666667
161655,3.815695600475624
161803,3.8147268408551067
161943,3.8137603795966784
162011,3.81042654028436
162116,3.808284023668639
162892,3.826241134751773
163111,3.8276269185360094
163929,3.847877358490566
164338,3.8551236749116606
164446,3.8529411764705883
164580,3.8507638072855466
164685,3.8485915492957745
165170,3.858147713950762
165276,3.8559718969555035
165344,3.8526315789473684
165566,3.8539719626168223
165940,3.8599766627771297
166164,3.8613053613053614
166298,3.8591385331781143
166427,3.8569767441860465
166533,3.8548199767711964
166970,3.8619489559164735
167450,3.8713789107763614
168349,3.8935185185185186
168589,3.8947976878612716
169398,3.9133949191685913
169845,3.9215686274509802
169950,3.9193548387096775
170026,3.9159953970080554
170100,3.9126436781609195
170173,3.9092996555683124
170356,3.9094036697247705
170463,3.9072164948453607
170539,3.9038901601830664
170614,3.9005714285714284
170686,3.8972602739726026
170758,3.893956670467503
170905,3.8929384965831435
171015,3.8907849829351537
171084,3.8875
171190,3.8853575482406355
171265,3.8820861678004537
171340,3.878822197055493
171446,3.8766968325791855
171522,3.8734463276836157
171629,3.871331828442438
171701,3.8680947012401354
171771,3.864864864864865
171838,3.861642294713161
171981,3.8606741573033707
172051,3.857463524130191
172122,3.8542600896860986
172197,3.851063829787234
172267,3.8478747203579418
172336,3.844692737430168
172444,3.8426339285714284
172517,3.839464882943144
172588,3.8363028953229397
172660,3.8331479421579533
172736,3.83
172807,3.8268590455049947
172881,3.8237250554323725
172956,3.820598006644518
173029,3.8174778761061945
173097,3.8143646408839778
173174,3.8112582781456954
173243,3.8081587651598676
173318,3.805066079295154
173391,3.801980198019802
173462,3.7989010989010987
173534,3.79582875960483
173604,3.7927631578947367
173749,3.791894852135816
173823,3.788840262582057
173966,3.787978142076503
174075,3.7860262008733625
174216,3.7851690294438387
174291,3.7821350762527235
174364,3.779107725788901
174434,3.776086956521739
174504,3.773072747014115
174686,3.7733188720173536
174763,3.770314192849404
174831,3.767316017316017
174899,3.7643243243243245
174968,3.76133909287257
175038,3.7583603020496223
175111,3.7553879310344827
175182,3.752421959095802
175287,3.750537634408602
175357,3.7475832438238452
175467,3.745708154506438
175538,3.742765273311897
175644,3.740899357601713
175746,3.7379679144385025
175852,3.736111111111111
175924,3.733191035218783
176038,3.7313432835820897
176145,3.729499467518637
176214,3.726595744680851
176320,3.724760892667375
176396,3.721868365180467
176584,3.7221633085896078
176726,3.7213983050847457
176867,3.7206349206349207
176939,3.7177589852008457
177046,3.7159450897571276
177116,3.7130801687763713
177225,3.7112750263435195
177297,3.708421052631579
177366,3.705573080967403
177473,3.703781512605042
177614,3.703043022035677
177690,3.70020964360587
177761,3.6973821989528797
177833,3.694560669456067
177902,3.6917450365726228
177976,3.6889352818371606
178045,3.6861313868613137
178115,3.683333333333333
178255,3.6826222684703436
178326,3.67983367983368
178624,3.683281412253375
178809,3.683609958506224
178954,3.682901554404145
179031,3.6801242236024843
179108,3.6773526370217167
179258,3.6766528925619837
179326,3.673890608875129
179397,3.6711340206185565
179616,3.6725025746652937
179722,3.6707818930041154
179831,3.6690647482014387
179906,3.666324435318275
180012,3.664615384615385
180125,3.6629098360655736
180230,3.661207778915046
180414,3.6615541922290387
180521,3.6598569969356487
180591,3.657142857142857
180698,3.655453618756371
180796,3.6527494908350304
181018,3.65412004069176
181089,3.6514227642276422
181202,3.649746192893401
181273,3.6470588235294117
181343,3.6443768996960486
181413,3.6417004048582995
181631,3.643073811931244
181739,3.6414141414141414
181965,3.6427850655903127
182036,3.6401209677419355
182177,3.6394763343403826
182249,3.63682092555332
182320,3.634170854271357
182398,3.6315261044176705
182539,3.6308926780341024
182726,3.6312625250501003
182870,3.630630630630631
182977,3.629
183046,3.6263736263736264
183150,3.624750499001996
183410,3.6271186440677967
183517,3.6254980079681274
183659,3.6248756218905474
183772,3.6232604373757455
183849,3.6206554121151937
183918,3.6180555555555554
183988,3.6154608523290386
184093,3.613861386138614
184165,3.6112759643916914
184303,3.6096837944664033
184375,3.6071076011846004
184480,3.6055226824457596
184586,3.6039408866995073
184842,3.606299212598425
184910,3.6037364798426745
184979,3.601178781925344
185093,3.5996074582924438
185170,3.597058823529412
185310,3.596474045053869
185380,3.5939334637964775
185456,3.5913978494623655
185532,3.5888671875
185604,3.5863414634146342
185711,3.584795321637427
185785,3.5822784810126582
185895,3.580739299610895
185966,3.578231292517007
186039,3.5757281553398057
186149,3.574199806013579
186220,3.5717054263565893
186287,3.569215876089061
186428,3.5686653771760155
186538,3.5671497584541063
186608,3.5646718146718146
186715,3.563162970106075
186786,3.560693641618497
186894,3.559191530317613
187003,3.5576923076923075
187073,3.5552353506243994
187260,3.555662188099808
187334,3.5532118887823585
187557,3.5545977011494254
187669,3.5531100478468898
187774,3.551625239005736
187956,3.5520534861509074
188138,3.552480916030534
188324,3.5529075309818876
188512,3.5533333333333332
188586,3.550903901046622
188655,3.5484790874524714
188731,3.5460588793922128
188842,3.544592030360531
189102,3.546919431279621
189210,3.5454545454545454
189277,3.543046357615894
189421,3.5425330812854443
189533,3.5410764872521248
189679,3.540566037735849
189932,3.5428840716305374
190010,3.5404896421845575
190458,3.5475070555032926
190567,3.5460526315789473
190787,3.5474178403755867
190900,3.5459662288930582
191075,3.5454545454545454
191094,3.542134831460674
191113,3.538821328344247
191132,3.5355140186915888
191151,3.5322128851540615
191170,3.528917910447761
191189,3.5256290773532153
191208,3.522346368715084
191227,3.5190697674418603
191246,3.5157992565055762
191265,3.512534818941504
191284,3.5092764378478662
191303,3.5060240963855422
191322,3.5027777777777778
191341,3.4995374653098983
191360,3.4963031423290203
191379,3.4930747922437675
191398,3.4898523985239853
191417,3.4866359447004607
191436,3.483425414364641
191455,3.480220791168353
191474,3.4770220588235294
191493,3.4738292011019283
191512,3.4706422018348624
191793,3.472960586617782
192153,3.477106227106227
192408,3.4794144556267153
192506,3.4771480804387567
192717,3.477625570776256
192811,3.4753649635036497
192882,3.4731084776663628
192980,3.470856102003643
193126,3.470427661510464
193252,3.4690909090909092
193326,3.466848319709355
193434,3.4655172413793105
193543,3.4641885766092475
193903,3.4682971014492754
193977,3.4660633484162897
194274,3.469258589511754
194346,3.4670280036133696
194443,3.4648014440433212
194586,3.4643823264201985
194659,3.462162162162162
194721,3.459045904590459
195200,3.466726618705036
195278,3.4645103324348607
195353,3.46229802513465
195431,3.4600896860986547
195544,3.4587813620071683
195685,3.4583706356311548
195761,3.4561717352415027
195868,3.454870420017873
195977,3.4535714285714287
196188,3.454058876003568
196298,3.4527629233511585
196481,3.4532502226179878
196558,3.451067615658363
196852,3.454222222222222
197071,3.455595026642984
197175,3.4543034605146405
197663,3.4618794326241136
197733,3.4596988485385296
197867,3.4584070796460176
197944,3.456233421750663
198019,3.454063604240283
198129,3.4527802294792584
198234,3.451499118165785
198310,3.449339207048458
198383,3.4471830985915495
198487,3.445910290237467
198564,3.4437609841827768
198638,3.4416154521510096
198779,3.4412280701754385
198893,3.4399649430324275
198968,3.4378283712784588
199082,3.436570428696413
199156,3.4344405594405596
199261,3.433187772925764
199402,3.432809773123909
199507,3.4315605928509156
199576,3.4294425087108014
199651,3.4273281114012186
199745,3.425217391304348
199895,3.424847958297133
199972,3.4227430555555554
200047,3.4206418039895925
200151,3.419410745233969
200219,3.4173160173160175
200328,3.4160899653979238
200436,3.4148660328435607
200504,3.412780656303972
200654,3.4124245038826575
200722,3.410344827586207
200790,3.408268733850129
200895,3.4070567986230635
200999,3.405846947549441
201107,3.404639175257732
201175,3.4025751072961374
201244,3.4005145797598626
201313,3.398457583547558
201382,3.396404109589041
201492,3.395209580838323
201561,3.393162393162393
201630,3.391118701964133
201744,3.3899317406143346
201852,3.3887468030690537
201925,3.3867120954003407
202030,3.385531914893617
202179,3.385204081632653
202252,3.383177570093458
202325,3.3811544991511036
202393,3.3791348600508906
202461,3.3771186440677967
202530,3.3751058425063505
202634,3.3739424703891707
202708,3.371935756551141
202848,3.3716216216216215
202917,3.369620253164557
202986,3.367622259696459
203189,3.3681550126368998
203295,3.367003367003367
203619,3.370058873002523
203988,3.3747899159663866
204283,3.3778337531486144
204433,3.37751677852349
204531,3.3755238893545685
204640,3.3743718592964824
204738,3.3723849372384938
204872,3.37123745819398
204949,3.3692564745196325
205204,3.3714524207011687
205289,3.3694745621351125
205500,3.37
205634,3.368859283930058
205776,3.368552412645591
205845,3.3665835411471323
206141,3.3696013289036544
206624,3.3767634854771784
206806,3.3772802653399667
206953,3.376967688483844
207040,3.375
207265,3.3763440860215055
207377,3.375206611570248
207447,3.3732452518579685
207554,3.372112211221122
207627,3.370156636438582
207689,3.367380560131796
207795,3.366255144032922
207865,3.364309210526316
207999,3.363188167625308
208097,3.361247947454844
208195,3.359310910582445
208257,3.3565573770491803
208391,3.3554463554463556
208525,3.3543371522094927
208659,3.3532297628781684
208870,3.3537581699346406
